"INCIDENT_ID","MULTIPLE_OFFENSE"
"CR_179238","X1"
"CR_156683","X1"
"CR_191022","X1"
"CR_42269","X1"
"CR_98193","X1"
"CR_81211","X1"
"CR_101230","X1"
"CR_117216","X1"
"CR_2225","X1"
"CR_126163","X0"
"CR_85079","X1"
"CR_170888","X1"
"CR_47421","X1"
"CR_96480","X1"
"CR_143161","X1"
"CR_155941","X1"
"CR_165579","X1"
"CR_62962","X1"
"CR_42579","X1"
"CR_85520","X1"
"CR_140009","X1"
"CR_45955","X1"
"CR_93023","X1"
"CR_99356","X1"
"CR_180878","X0"
"CR_136300","X1"
"CR_51021","X1"
"CR_99683","X1"
"CR_156498","X1"
"CR_55404","X1"
"CR_70502","X0"
"CR_153825","X1"
"CR_70431","X0"
"CR_91392","X1"
"CR_157914","X1"
"CR_175093","X1"
"CR_150789","X1"
"CR_120528","X1"
"CR_2306","X1"
"CR_66209","X1"
"CR_32528","X1"
"CR_98184","X1"
"CR_9673","X1"
"CR_24065","X0"
"CR_177549","X1"
"CR_120052","X1"
"CR_154645","X0"
"CR_30586","X1"
"CR_141094","X1"
"CR_77264","X1"
"CR_1044","X1"
"CR_197521","X1"
"CR_124945","X1"
"CR_35908","X1"
"CR_187760","X1"
"CR_17203","X1"
"CR_7650","X1"
"CR_98398","X1"
"CR_174852","X1"
"CR_4954","X1"
"CR_149798","X1"
"CR_154559","X1"
"CR_93226","X1"
"CR_46160","X1"
"CR_179495","X0"
"CR_165996","X1"
"CR_195023","X1"
"CR_198012","X1"
"CR_110032","X1"
"CR_45021","X1"
"CR_185660","X1"
"CR_168576","X1"
"CR_158501","X1"
"CR_14044","X1"
"CR_115833","X1"
"CR_65133","X1"
"CR_5447","X1"
"CR_91510","X1"
"CR_6348","X1"
"CR_184696","X1"
"CR_30110","X1"
"CR_42516","X0"
"CR_177086","X1"
"CR_77383","X1"
"CR_178859","X1"
"CR_7431","X1"
"CR_77927","X1"
"CR_57378","X1"
"CR_35017","X1"
"CR_83421","X1"
"CR_54571","X1"
"CR_183315","X1"
"CR_103240","X1"
"CR_51064","X0"
"CR_96395","X1"
"CR_151551","X1"
"CR_57830","X1"
"CR_35391","X1"
"CR_122168","X1"
"CR_177606","X1"
"CR_78491","X1"
"CR_137082","X1"
"CR_66251","X1"
"CR_110242","X1"
"CR_154296","X1"
"CR_54855","X0"
"CR_9678","X1"
"CR_81418","X1"
"CR_55890","X1"
"CR_76885","X1"
"CR_3492","X1"
"CR_48955","X1"
"CR_118867","X1"
"CR_160221","X1"
"CR_164718","X1"
"CR_165203","X1"
"CR_164828","X1"
"CR_171438","X1"
"CR_174780","X1"
"CR_36184","X1"
"CR_98887","X1"
"CR_53262","X1"
"CR_31402","X0"
"CR_46098","X1"
"CR_31321","X1"
"CR_69975","X1"
"CR_19611","X1"
"CR_15379","X1"
"CR_21325","X1"
"CR_189335","X1"
"CR_65440","X1"
"CR_24586","X1"
"CR_167723","X1"
"CR_180456","X1"
"CR_100170","X1"
"CR_106088","X1"
"CR_157823","X1"
"CR_87293","X1"
"CR_180220","X1"
"CR_25141","X1"
"CR_177102","X1"
"CR_41038","X1"
"CR_1145","X1"
"CR_181384","X1"
"CR_17634","X1"
"CR_142191","X1"
"CR_88882","X0"
"CR_52668","X1"
"CR_166437","X1"
"CR_42932","X1"
"CR_168326","X1"
"CR_125259","X1"
"CR_138821","X1"
"CR_43155","X1"
"CR_70876","X1"
"CR_109010","X1"
"CR_3398","X1"
"CR_14360","X1"
"CR_132249","X1"
"CR_106607","X1"
"CR_35036","X1"
"CR_7784","X1"
"CR_4711","X1"
"CR_178808","X1"
"CR_96414","X1"
"CR_189736","X1"
"CR_198040","X0"
"CR_17241","X1"
"CR_138516","X1"
"CR_91372","X1"
"CR_95726","X1"
"CR_190959","X1"
"CR_2171","X1"
"CR_23032","X1"
"CR_97271","X1"
"CR_167056","X1"
"CR_114818","X1"
"CR_98778","X1"
"CR_3552","X1"
"CR_197072","X1"
"CR_119899","X1"
"CR_100525","X1"
"CR_34993","X1"
"CR_27645","X1"
"CR_142743","X0"
"CR_88092","X1"
"CR_81038","X1"
"CR_51445","X1"
"CR_4244","X1"
"CR_139257","X1"
"CR_72370","X1"
"CR_173328","X1"
"CR_6147","X1"
"CR_64239","X1"
"CR_43201","X1"
"CR_40843","X1"
"CR_53044","X1"
"CR_57541","X1"
"CR_142424","X1"
"CR_38955","X1"
"CR_178082","X1"
"CR_175582","X0"
"CR_12959","X1"
"CR_44055","X1"
"CR_74488","X1"
"CR_153437","X1"
"CR_104330","X1"
"CR_60943","X1"
"CR_23270","X1"
"CR_168124","X1"
"CR_98987","X1"
"CR_148458","X1"
"CR_174979","X1"
"CR_2721","X1"
"CR_174047","X1"
"CR_137327","X1"
"CR_159928","X1"
"CR_127265","X1"
"CR_34299","X1"
"CR_93505","X1"
"CR_151593","X1"
"CR_108946","X1"
"CR_59078","X1"
"CR_180399","X1"
"CR_57020","X1"
"CR_169795","X0"
"CR_18542","X1"
"CR_8132","X1"
"CR_22783","X1"
"CR_175216","X1"
"CR_31408","X1"
"CR_74219","X1"
"CR_122080","X1"
"CR_93709","X1"
"CR_140437","X1"
"CR_188396","X0"
"CR_94208","X1"
"CR_150853","X1"
"CR_110512","X1"
"CR_15146","X1"
"CR_124","X1"
"CR_147547","X1"
"CR_120920","X0"
"CR_187834","X1"
"CR_155558","X1"
"CR_113206","X1"
"CR_191505","X1"
"CR_153374","X1"
"CR_23924","X1"
"CR_121382","X1"
"CR_79565","X1"
"CR_74151","X1"
"CR_38819","X1"
"CR_22045","X1"
"CR_94582","X1"
"CR_36458","X0"
"CR_150499","X1"
"CR_162702","X1"
"CR_149265","X1"
"CR_19878","X1"
"CR_23841","X1"
"CR_19818","X1"
"CR_93473","X1"
"CR_86857","X1"
"CR_139632","X1"
"CR_188600","X1"
"CR_75603","X1"
"CR_152558","X0"
"CR_184038","X1"
"CR_81886","X1"
"CR_88848","X1"
"CR_65900","X0"
"CR_138840","X1"
"CR_63254","X1"
"CR_153733","X1"
"CR_118154","X1"
"CR_151795","X1"
"CR_90535","X1"
"CR_148899","X1"
"CR_56284","X1"
"CR_101776","X1"
"CR_156253","X1"
"CR_69691","X1"
"CR_108617","X1"
"CR_63834","X1"
"CR_82651","X1"
"CR_62005","X1"
"CR_102836","X1"
"CR_91294","X1"
"CR_180372","X1"
"CR_127819","X1"
"CR_142578","X1"
"CR_143005","X1"
"CR_124050","X1"
"CR_152675","X1"
"CR_183329","X1"
"CR_198065","X1"
"CR_27170","X1"
"CR_16778","X0"
"CR_4645","X1"
"CR_140789","X1"
"CR_145050","X1"
"CR_185187","X1"
"CR_85946","X1"
"CR_15225","X1"
"CR_81390","X1"
"CR_70349","X0"
"CR_47510","X1"
"CR_18982","X1"
"CR_133241","X1"
"CR_134554","X1"
"CR_137681","X1"
"CR_67723","X1"
"CR_172709","X1"
"CR_188390","X1"
"CR_188950","X1"
"CR_976","X1"
"CR_174143","X1"
"CR_133002","X1"
"CR_188393","X1"
"CR_160463","X1"
"CR_149800","X1"
"CR_94064","X1"
"CR_164297","X1"
"CR_1943","X1"
"CR_55383","X1"
"CR_181126","X1"
"CR_194195","X1"
"CR_9464","X1"
"CR_53419","X1"
"CR_123303","X0"
"CR_14116","X1"
"CR_142039","X1"
"CR_25725","X1"
"CR_41394","X0"
"CR_121617","X1"
"CR_47547","X1"
"CR_83857","X1"
"CR_118518","X1"
"CR_99459","X1"
"CR_166417","X1"
"CR_105317","X1"
"CR_35269","X1"
"CR_61226","X1"
"CR_80844","X1"
"CR_50473","X1"
"CR_151260","X1"
"CR_11147","X1"
"CR_4258","X1"
"CR_166773","X1"
"CR_134588","X1"
"CR_151242","X1"
"CR_48242","X1"
"CR_7499","X1"
"CR_155630","X1"
"CR_166574","X1"
"CR_95095","X1"
"CR_74718","X1"
"CR_93540","X1"
"CR_68740","X1"
"CR_38994","X1"
"CR_123914","X1"
"CR_128907","X1"
"CR_101267","X1"
"CR_68177","X1"
"CR_168509","X1"
"CR_91495","X1"
"CR_158572","X1"
"CR_4019","X1"
"CR_34537","X1"
"CR_94373","X1"
"CR_18439","X1"
"CR_127522","X1"
"CR_136067","X1"
"CR_6898","X1"
"CR_94237","X1"
"CR_5360","X1"
"CR_81420","X1"
"CR_184374","X1"
"CR_83279","X1"
"CR_16832","X1"
"CR_42386","X1"
"CR_186405","X1"
"CR_74554","X1"
"CR_103436","X1"
"CR_139023","X1"
"CR_62574","X0"
"CR_166482","X1"
"CR_87567","X1"
"CR_65872","X1"
"CR_107770","X1"
"CR_75728","X1"
"CR_4647","X1"
"CR_81350","X1"
"CR_174427","X1"
"CR_191492","X1"
"CR_170710","X1"
"CR_153455","X1"
"CR_184694","X1"
"CR_42772","X0"
"CR_147563","X1"
"CR_153023","X0"
"CR_160347","X1"
"CR_36386","X1"
"CR_176049","X1"
"CR_42680","X1"
"CR_15306","X1"
"CR_132013","X1"
"CR_133450","X1"
"CR_165274","X1"
"CR_136084","X1"
"CR_115791","X1"
"CR_144027","X1"
"CR_33020","X1"
"CR_1542","X1"
"CR_74640","X1"
"CR_50373","X1"
"CR_142834","X1"
"CR_159748","X1"
"CR_187969","X1"
"CR_85860","X1"
"CR_12877","X1"
"CR_56967","X1"
"CR_183063","X1"
"CR_53171","X1"
"CR_107244","X0"
"CR_174651","X1"
"CR_125921","X1"
"CR_75541","X1"
"CR_60501","X1"
"CR_153279","X1"
"CR_62008","X1"
"CR_54516","X1"
"CR_159535","X1"
"CR_24770","X0"
"CR_89987","X1"
"CR_111523","X1"
"CR_197839","X1"
"CR_194657","X1"
"CR_162107","X1"
"CR_118924","X1"
"CR_160018","X1"
"CR_118009","X1"
"CR_45056","X1"
"CR_68714","X1"
"CR_101649","X1"
"CR_29920","X1"
"CR_192069","X1"
"CR_35925","X1"
"CR_50544","X1"
"CR_67968","X1"
"CR_197842","X1"
"CR_12989","X1"
"CR_9279","X1"
"CR_115789","X1"
"CR_174551","X1"
"CR_194040","X1"
"CR_17257","X1"
"CR_151055","X1"
"CR_132012","X1"
"CR_64451","X1"
"CR_39342","X1"
"CR_5367","X1"
"CR_93377","X1"
"CR_146380","X0"
"CR_33951","X0"
"CR_136665","X0"
"CR_67082","X1"
"CR_131653","X1"
"CR_150900","X1"
"CR_41319","X1"
"CR_51153","X1"
"CR_188357","X1"
"CR_74774","X1"
"CR_1103","X1"
"CR_185204","X1"
"CR_29553","X1"
"CR_117368","X0"
"CR_117397","X1"
"CR_169611","X1"
"CR_54608","X0"
"CR_155272","X1"
"CR_30427","X1"
"CR_92293","X1"
"CR_56596","X1"
"CR_79149","X1"
"CR_25464","X1"
"CR_47320","X1"
"CR_1855","X1"
"CR_1311","X1"
"CR_107097","X1"
"CR_105943","X1"
"CR_14133","X1"
"CR_125883","X1"
"CR_178362","X1"
"CR_157047","X1"
"CR_137229","X1"
"CR_54083","X1"
"CR_23395","X1"
"CR_87060","X1"
"CR_90224","X1"
"CR_31423","X1"
"CR_38249","X1"
"CR_176681","X1"
"CR_107346","X1"
"CR_185392","X1"
"CR_99268","X1"
"CR_56623","X1"
"CR_93742","X1"
"CR_137279","X1"
"CR_153068","X1"
"CR_117479","X1"
"CR_21400","X1"
"CR_98598","X1"
"CR_184264","X1"
"CR_110355","X1"
"CR_187542","X1"
"CR_158006","X1"
"CR_101708","X1"
"CR_138002","X1"
"CR_124335","X1"
"CR_68414","X0"
"CR_63481","X1"
"CR_4146","X1"
"CR_40852","X1"
"CR_160801","X1"
"CR_25816","X1"
"CR_120878","X1"
"CR_66255","X1"
"CR_35588","X1"
"CR_100784","X1"
"CR_183368","X1"
"CR_27308","X1"
"CR_90559","X1"
"CR_81218","X0"
"CR_163329","X1"
"CR_143314","X1"
"CR_192606","X1"
"CR_136668","X1"
"CR_45538","X1"
"CR_178279","X1"
"CR_105067","X1"
"CR_24256","X1"
"CR_161026","X1"
"CR_71724","X1"
"CR_24289","X1"
"CR_134117","X1"
"CR_151370","X1"
"CR_6183","X1"
"CR_41663","X1"
"CR_70053","X1"
"CR_177660","X1"
"CR_195918","X1"
"CR_149919","X1"
"CR_49577","X1"
"CR_134700","X1"
"CR_164388","X1"
"CR_73420","X1"
"CR_68491","X1"
"CR_11406","X1"
"CR_154891","X1"
"CR_102036","X1"
"CR_23344","X0"
"CR_195820","X1"
"CR_179832","X1"
"CR_172710","X1"
"CR_7225","X1"
"CR_82856","X1"
"CR_111937","X1"
"CR_127389","X1"
"CR_37242","X1"
"CR_134483","X1"
"CR_179257","X0"
"CR_122860","X1"
"CR_69772","X1"
"CR_63652","X1"
"CR_111449","X1"
"CR_107108","X1"
"CR_156375","X1"
"CR_58827","X0"
"CR_177388","X0"
"CR_93367","X1"
"CR_90005","X1"
"CR_141817","X1"
"CR_164274","X1"
"CR_130276","X1"
"CR_117522","X1"
"CR_51494","X1"
"CR_4123","X1"
"CR_113095","X1"
"CR_33410","X1"
"CR_16112","X1"
"CR_28547","X1"
"CR_35220","X0"
"CR_12178","X1"
"CR_127429","X1"
"CR_76788","X1"
"CR_2815","X1"
"CR_33595","X1"
"CR_102565","X1"
"CR_11888","X0"
"CR_178765","X1"
"CR_27386","X1"
"CR_29570","X1"
"CR_28672","X1"
"CR_195536","X1"
"CR_2140","X1"
"CR_104376","X1"
"CR_153972","X1"
"CR_92430","X1"
"CR_148689","X1"
"CR_169006","X1"
"CR_136868","X1"
"CR_38701","X1"
"CR_86994","X1"
"CR_161907","X1"
"CR_124646","X1"
"CR_13969","X1"
"CR_77188","X1"
"CR_95934","X1"
"CR_169800","X1"
"CR_73305","X1"
"CR_144771","X1"
"CR_91388","X1"
"CR_182367","X1"
"CR_11105","X1"
"CR_121064","X1"
"CR_109667","X1"
"CR_49484","X1"
"CR_128472","X1"
"CR_190231","X1"
"CR_171821","X1"
"CR_155817","X1"
"CR_93833","X1"
"CR_5875","X1"
"CR_92528","X1"
"CR_197133","X1"
"CR_44284","X1"
"CR_83150","X1"
"CR_20758","X1"
"CR_196181","X1"
"CR_3798","X1"
"CR_84346","X1"
"CR_31052","X1"
"CR_149396","X1"
"CR_103490","X1"
"CR_179069","X1"
"CR_168228","X1"
"CR_165592","X1"
"CR_31781","X1"
"CR_55785","X1"
"CR_181038","X1"
"CR_41258","X1"
"CR_41421","X1"
"CR_40953","X1"
"CR_57542","X1"
"CR_182131","X1"
"CR_23911","X1"
"CR_93190","X1"
"CR_90847","X1"
"CR_159067","X1"
"CR_25912","X1"
"CR_5067","X1"
"CR_149852","X1"
"CR_198408","X1"
"CR_94016","X1"
"CR_45649","X1"
"CR_85313","X1"
"CR_15344","X1"
"CR_87755","X0"
"CR_90494","X1"
"CR_150671","X1"
"CR_87619","X1"
"CR_135097","X1"
"CR_123486","X0"
"CR_30970","X1"
"CR_171972","X1"
"CR_117016","X1"
"CR_169178","X1"
"CR_19053","X1"
"CR_23161","X0"
"CR_38717","X1"
"CR_113161","X1"
"CR_86900","X1"
"CR_23151","X1"
"CR_44516","X1"
"CR_9910","X1"
"CR_133690","X1"
"CR_142879","X1"
"CR_36080","X1"
"CR_104139","X1"
"CR_173619","X1"
"CR_52536","X1"
"CR_102364","X1"
"CR_196151","X1"
"CR_146342","X1"
"CR_55043","X1"
"CR_134301","X1"
"CR_30565","X1"
"CR_85150","X1"
"CR_181588","X1"
"CR_189337","X1"
"CR_9040","X0"
"CR_154761","X1"
"CR_160374","X1"
"CR_120916","X1"
"CR_41952","X1"
"CR_196193","X1"
"CR_162724","X0"
"CR_148901","X1"
"CR_59538","X1"
"CR_78535","X1"
"CR_191857","X1"
"CR_133363","X1"
"CR_39330","X0"
"CR_147891","X1"
"CR_83282","X1"
"CR_189740","X1"
"CR_153908","X1"
"CR_101062","X1"
"CR_72674","X1"
"CR_105196","X1"
"CR_84974","X1"
"CR_1275","X1"
"CR_96866","X1"
"CR_135320","X1"
"CR_131339","X1"
"CR_130758","X1"
"CR_179944","X1"
"CR_132783","X1"
"CR_36712","X1"
"CR_172439","X1"
"CR_154363","X1"
"CR_89858","X1"
"CR_164442","X1"
"CR_42607","X1"
"CR_196083","X1"
"CR_103258","X1"
"CR_149008","X0"
"CR_38187","X1"
"CR_124542","X1"
"CR_61198","X1"
"CR_125142","X0"
"CR_99480","X0"
"CR_185908","X1"
"CR_82499","X1"
"CR_128443","X0"
"CR_93682","X1"
"CR_102546","X1"
"CR_7153","X1"
"CR_181118","X1"
"CR_131059","X1"
"CR_79461","X1"
"CR_192809","X1"
"CR_6181","X1"
"CR_92118","X1"
"CR_153988","X1"
"CR_69179","X1"
"CR_100628","X1"
"CR_27560","X1"
"CR_161679","X1"
"CR_14526","X1"
"CR_189710","X1"
"CR_157836","X1"
"CR_129369","X1"
"CR_135432","X1"
"CR_97744","X0"
"CR_102328","X1"
"CR_100968","X1"
"CR_153523","X1"
"CR_164571","X1"
"CR_90027","X1"
"CR_134016","X1"
"CR_150155","X1"
"CR_72434","X1"
"CR_183381","X1"
"CR_50423","X1"
"CR_197918","X1"
"CR_70597","X1"
"CR_55147","X1"
"CR_192745","X1"
"CR_102398","X1"
"CR_41564","X1"
"CR_47924","X1"
"CR_64110","X0"
"CR_63085","X1"
"CR_41012","X1"
"CR_104890","X1"
"CR_4452","X1"
"CR_193830","X1"
"CR_61273","X1"
"CR_45963","X1"
"CR_4978","X1"
"CR_22752","X1"
"CR_1821","X1"
"CR_53985","X1"
"CR_101813","X1"
"CR_87334","X1"
"CR_52933","X1"
"CR_64369","X0"
"CR_58489","X1"
"CR_62689","X1"
"CR_48954","X1"
"CR_7473","X1"
"CR_84407","X1"
"CR_103797","X1"
"CR_112601","X1"
"CR_155997","X1"
"CR_61236","X1"
"CR_77557","X1"
"CR_122913","X1"
"CR_165082","X1"
"CR_156215","X1"
"CR_148348","X1"
"CR_117683","X1"
"CR_39047","X1"
"CR_13029","X1"
"CR_54592","X1"
"CR_174016","X1"
"CR_85654","X1"
"CR_104626","X1"
"CR_70326","X1"
"CR_49534","X1"
"CR_148930","X1"
"CR_89928","X1"
"CR_129836","X1"
"CR_82978","X1"
"CR_148262","X1"
"CR_128206","X1"
"CR_118923","X1"
"CR_73914","X1"
"CR_94287","X1"
"CR_32203","X1"
"CR_72020","X1"
"CR_7824","X1"
"CR_188235","X1"
"CR_50421","X1"
"CR_82848","X1"
"CR_61645","X1"
"CR_145475","X1"
"CR_69257","X1"
"CR_6123","X1"
"CR_121261","X1"
"CR_142861","X1"
"CR_44490","X1"
"CR_38291","X1"
"CR_30679","X1"
"CR_63625","X1"
"CR_140772","X1"
"CR_7157","X1"
"CR_41404","X1"
"CR_154617","X1"
"CR_192945","X1"
"CR_160270","X1"
"CR_40210","X1"
"CR_89443","X1"
"CR_136703","X1"
"CR_113824","X1"
"CR_54437","X1"
"CR_30978","X1"
"CR_57139","X1"
"CR_136188","X1"
"CR_186308","X1"
"CR_98506","X1"
"CR_133865","X1"
"CR_75011","X1"
"CR_188963","X1"
"CR_169648","X1"
"CR_166576","X0"
"CR_58798","X1"
"CR_10667","X1"
"CR_93946","X1"
"CR_2011","X1"
"CR_64874","X1"
"CR_90922","X1"
"CR_126776","X1"
"CR_129715","X1"
"CR_126563","X0"
"CR_45748","X1"
"CR_99867","X1"
"CR_42161","X1"
"CR_80203","X1"
"CR_19476","X1"
"CR_23839","X1"
"CR_70277","X0"
"CR_31997","X1"
"CR_50534","X1"
"CR_131447","X0"
"CR_139869","X1"
"CR_84060","X1"
"CR_121899","X1"
"CR_129382","X1"
"CR_143084","X1"
"CR_76558","X1"
"CR_173010","X1"
"CR_92696","X1"
"CR_169927","X1"
"CR_179550","X1"
"CR_36767","X0"
"CR_89930","X1"
"CR_27899","X1"
"CR_60709","X1"
"CR_136659","X1"
"CR_186039","X1"
"CR_70943","X1"
"CR_198455","X1"
"CR_95153","X1"
"CR_126431","X1"
"CR_16709","X1"
"CR_173491","X1"
"CR_190026","X1"
"CR_87388","X1"
"CR_183920","X1"
"CR_31419","X1"
"CR_112442","X1"
"CR_182583","X1"
"CR_172440","X1"
"CR_44093","X1"
"CR_95646","X1"
"CR_188595","X0"
"CR_162292","X1"
"CR_125184","X1"
"CR_155683","X1"
"CR_101190","X1"
"CR_110956","X1"
"CR_77110","X1"
"CR_148314","X1"
"CR_36851","X0"
"CR_120585","X1"
"CR_182377","X1"
"CR_187232","X1"
"CR_195509","X1"
"CR_161718","X1"
"CR_50933","X1"
"CR_8684","X1"
"CR_65433","X1"
"CR_64748","X1"
"CR_158969","X1"
"CR_147567","X1"
"CR_4364","X1"
"CR_151420","X1"
"CR_157866","X1"
"CR_5366","X1"
"CR_92839","X1"
"CR_80138","X1"
"CR_117954","X1"
"CR_191249","X1"
"CR_11664","X1"
"CR_37116","X1"
"CR_174404","X1"
"CR_48432","X1"
"CR_103463","X1"
"CR_87655","X1"
"CR_93260","X1"
"CR_19269","X1"
"CR_185662","X1"
"CR_172073","X1"
"CR_50654","X1"
"CR_98356","X1"
"CR_194203","X1"
"CR_85771","X1"
"CR_102729","X1"
"CR_177445","X1"
"CR_124917","X1"
"CR_4037","X1"
"CR_26010","X1"
"CR_138209","X0"
"CR_55452","X1"
"CR_74527","X1"
"CR_32629","X0"
"CR_111951","X1"
"CR_129030","X0"
"CR_4735","X1"
"CR_90992","X1"
"CR_185747","X1"
"CR_75671","X1"
"CR_98813","X0"
"CR_51938","X1"
"CR_174871","X1"
"CR_166928","X1"
"CR_12287","X1"
"CR_139757","X1"
"CR_29145","X1"
"CR_30541","X1"
"CR_60404","X1"
"CR_39718","X0"
"CR_107598","X1"
"CR_162852","X1"
"CR_75951","X0"
"CR_40188","X1"
"CR_17658","X1"
"CR_145992","X0"
"CR_131239","X1"
"CR_119049","X1"
"CR_51567","X1"
"CR_150540","X1"
"CR_62814","X0"
"CR_163505","X1"
"CR_4648","X1"
"CR_134069","X1"
"CR_148739","X0"
"CR_90332","X1"
"CR_129482","X0"
"CR_166087","X1"
"CR_147546","X1"
"CR_120345","X1"
"CR_301","X1"
"CR_177371","X1"
"CR_133824","X1"
"CR_63725","X1"
"CR_163041","X1"
"CR_121606","X1"
"CR_11863","X1"
"CR_85185","X1"
"CR_39764","X1"
"CR_126646","X1"
"CR_29580","X1"
"CR_73214","X1"
"CR_178026","X1"
"CR_65469","X1"
"CR_97391","X1"
"CR_57090","X1"
"CR_125404","X1"
"CR_108159","X1"
"CR_162999","X1"
"CR_107826","X1"
"CR_152220","X1"
"CR_96493","X1"
"CR_170805","X1"
"CR_134014","X1"
"CR_88163","X1"
"CR_144803","X1"
"CR_68130","X1"
"CR_145308","X1"
"CR_46975","X0"
"CR_182103","X1"
"CR_84524","X1"
"CR_55508","X1"
"CR_97258","X1"
"CR_118230","X1"
"CR_156545","X1"
"CR_156511","X1"
"CR_156487","X1"
"CR_112465","X1"
"CR_57701","X1"
"CR_116788","X1"
"CR_106688","X1"
"CR_27922","X1"
"CR_104175","X1"
"CR_48160","X1"
"CR_156827","X1"
"CR_81693","X1"
"CR_114900","X1"
"CR_57921","X1"
"CR_11790","X1"
"CR_39677","X1"
"CR_194772","X1"
"CR_112434","X1"
"CR_108924","X1"
"CR_35702","X1"
"CR_17485","X1"
"CR_187331","X1"
"CR_184597","X1"
"CR_20471","X1"
"CR_35194","X1"
"CR_37005","X0"
"CR_90814","X0"
"CR_31749","X1"
"CR_187211","X1"
"CR_129311","X1"
"CR_127847","X1"
"CR_177944","X1"
"CR_122599","X1"
"CR_55075","X1"
"CR_47331","X1"
"CR_100121","X1"
"CR_45178","X1"
"CR_81068","X1"
"CR_198324","X1"
"CR_56155","X1"
"CR_135215","X1"
"CR_189033","X1"
"CR_22675","X1"
"CR_121267","X1"
"CR_87798","X1"
"CR_135578","X1"
"CR_91323","X1"
"CR_148757","X1"
"CR_93127","X1"
"CR_67834","X1"
"CR_21719","X1"
"CR_79836","X1"
"CR_75834","X1"
"CR_146761","X1"
"CR_33341","X1"
"CR_138206","X1"
"CR_197829","X0"
"CR_44352","X1"
"CR_50296","X1"
"CR_149616","X1"
"CR_42502","X1"
"CR_130192","X1"
"CR_186639","X0"
"CR_94752","X1"
"CR_112030","X1"
"CR_56331","X1"
"CR_131597","X1"
"CR_69882","X1"
"CR_163668","X1"
"CR_145274","X1"
"CR_36146","X1"
"CR_55249","X1"
"CR_70346","X1"
"CR_167083","X1"
"CR_45634","X1"
"CR_17972","X1"
"CR_15381","X1"
"CR_101054","X1"
"CR_192578","X1"
"CR_72591","X1"
"CR_28305","X1"
"CR_160856","X1"
"CR_189512","X1"
"CR_139518","X1"
"CR_67132","X1"
"CR_125356","X1"
"CR_117438","X1"
"CR_23164","X1"
"CR_100806","X1"
"CR_16699","X1"
"CR_109662","X1"
"CR_35919","X1"
"CR_74162","X1"
"CR_68734","X1"
"CR_51572","X1"
"CR_149706","X1"
"CR_135370","X1"
"CR_53754","X1"
"CR_174311","X1"
"CR_111335","X1"
"CR_175832","X1"
"CR_112822","X1"
"CR_6457","X1"
"CR_184288","X1"
"CR_91909","X1"
"CR_66978","X1"
"CR_47165","X1"
"CR_71713","X1"
"CR_167527","X1"
"CR_100770","X1"
"CR_7507","X1"
"CR_134800","X1"
"CR_188301","X1"
"CR_55957","X1"
"CR_135016","X1"
"CR_83867","X1"
"CR_126477","X1"
"CR_181028","X1"
"CR_85890","X1"
"CR_64092","X0"
"CR_141289","X1"
"CR_65717","X1"
"CR_43536","X1"
"CR_193629","X1"
"CR_136954","X1"
"CR_168128","X1"
"CR_70543","X1"
"CR_192760","X1"
"CR_121504","X1"
"CR_1960","X1"
"CR_13713","X1"
"CR_105524","X1"
"CR_80816","X1"
"CR_30600","X1"
"CR_80737","X1"
"CR_72797","X1"
"CR_109538","X1"
"CR_160773","X1"
"CR_142356","X1"
"CR_77182","X1"
"CR_140511","X0"
"CR_129426","X1"
"CR_114919","X1"
"CR_186118","X1"
"CR_34406","X1"
"CR_118606","X1"
"CR_196744","X1"
"CR_159378","X1"
"CR_146547","X1"
"CR_95207","X1"
"CR_63501","X1"
"CR_132945","X1"
"CR_134398","X1"
"CR_77312","X1"
"CR_134844","X1"
"CR_56407","X1"
"CR_82670","X1"
"CR_163441","X1"
"CR_76874","X1"
"CR_19283","X0"
"CR_144190","X1"
"CR_69384","X1"
"CR_189767","X1"
"CR_174175","X1"
"CR_67593","X1"
"CR_156113","X1"
"CR_155046","X1"
"CR_103943","X0"
"CR_172506","X1"
"CR_176429","X1"
"CR_3727","X1"
"CR_81461","X1"
"CR_123500","X1"
"CR_105851","X1"
"CR_5278","X1"
"CR_170082","X1"
"CR_128763","X1"
"CR_190384","X1"
"CR_148480","X1"
"CR_173492","X1"
"CR_137567","X1"
"CR_91695","X1"
"CR_90112","X1"
"CR_88823","X1"
"CR_125300","X1"
"CR_161318","X1"
"CR_120221","X1"
"CR_50713","X1"
"CR_194880","X1"
"CR_37105","X1"
"CR_19827","X1"
"CR_139046","X1"
"CR_156605","X1"
"CR_155209","X1"
"CR_82706","X1"
"CR_9560","X1"
"CR_43193","X1"
"CR_7314","X1"
"CR_6414","X1"
"CR_23052","X1"
"CR_183782","X1"
"CR_175826","X1"
"CR_3644","X1"
"CR_95652","X0"
"CR_180569","X1"
"CR_179284","X0"
"CR_69092","X1"
"CR_193725","X1"
"CR_140665","X1"
"CR_117897","X1"
"CR_164979","X1"
"CR_173678","X1"
"CR_29446","X1"
"CR_86784","X1"
"CR_178104","X1"
"CR_33730","X1"
"CR_190699","X1"
"CR_112467","X1"
"CR_114352","X1"
"CR_168396","X1"
"CR_122964","X1"
"CR_99133","X0"
"CR_30000","X1"
"CR_192569","X1"
"CR_11766","X1"
"CR_172958","X1"
"CR_12616","X1"
"CR_71882","X1"
"CR_33539","X1"
"CR_69685","X1"
